key,value
861098,2317
460307,1265
390098,4558
583634,1108
553428,3295
750894,3296
257691,1103
56592,3258
82465,4529
553861,2699
232080,4490
750868,4747
160682,3673
191200,4850
793209,1508
111611,3336
662616,3866
329341,2157
475297,4920
398741,1877
272974,1189
739987,2822
463304,3336
212443,2549
935476,2191
661177,3026
791638,2525
517489,3570
611298,2540
506870,1232
944692,3670
389077,4609
243538,2537
585643,2606
293963,1019
397935,1623
882424,4449
725822,4686
970045,1777
776632,2379
785986,2223
396507,1730
461066,4799
975175,1472
988247,1354
533065,4446
986386,3103
641027,4862
21120,1113
92314,4930
327229,3180
372048,1395
803834,4981
165446,2659
534050,2611
828184,1174
824102,3966
287832,4019
218814,2207
93160,4283
386367,4826
555997,4523
219381,3541
556086,4644
761118,4570
670700,1381
526874,1428
696701,1592
103798,4938
565291,3686
275926,2041
820129,3862
460701,1629
318683,1665
444916,1348
230091,2239
77224,2353
944904,2723
295633,2769
944242,1543
386894,4572
146816,4651
338895,3263
304608,2956
732725,1160
178167,4836
417555,4886
381104,2147
198676,1983
638304,1524
963727,3414
429815,2565
655941,3835
180495,4895
160493,1970
178761,3243
329397,3394
290490,3900
60166,4877
973465,1071
388215,3435
45127,2660
972227,4653
944443,1355
376439,3780
101307,3605
598698,3753
214636,4882
82190,3203
578203,2262
68936,4522
385092,4063
898552,1595
523699,2869
353534,1675
703445,1687
225820,4158
495571,3462
630321,1501
899420,1989
614145,4028
278589,4381
243145,4642
874068,4566
296072,1307
606675,1905
75870,4922
59521,1224
264245,3336
345240,2070
244569,1578
524129,4645
577719,4639
56968,3831
9278,4159
695760,2475
627733,1579
356077,1673
444388,1700
719697,1352
285858,1087
353310,2816
467898,1647
970169,4747
425785,3072
290725,3617
404718,1172
54902,3845
921408,4255
332704,3824
809961,1321
642798,1720
86401,1733
306376,1516
229640,4205
951042,3059
468198,3671
838548,2082
509785,2657
34811,4491
819620,4564
143079,1195
10142,4620
948383,1275
253800,3965
396472,1993
171541,1588
59431,1710
125477,3344
877263,3120
967155,4921
631652,1969
500636,1611
920199,1851
579278,3295
38543,2619
728110,2526
637762,3701
783550,4913
259476,1195
380010,3078
107732,1420
347636,1007
544473,2491
990712,1699
172564,2882
483508,4419
24369,3032
83784,3401
565568,4947
43275,1751
766622,1543
933602,3822
34874,2399
460802,3049
8182,3406
105208,3686
823659,2939
437665,3931
280232,3109
819664,1214
985089,1063
437690,4704
25713,2207
322175,3021
868220,2699
12714,3676
928603,1188
354344,3178
747974,3283
536716,1415
831095,2454
671413,3257
112410,3374
662696,4090
848357,2422
835600,2360
809046,2975
357126,2825
846316,4574
949596,1007
420752,1189
907235,4445
561154,1079
565749,4180
276120,1883
758707,1443
761743,1901
505500,1129
71142,1353
966431,2984
387264,1660
841497,2878
616646,1518
951192,3446
875510,3388
225181,4950
604524,4111
210344,2411
248117,3455
21452,1692
287651,2141
755693,1080
14881,3236
255569,4014
428058,1896
983837,4202
598320,1342
400164,3614
547077,4576
521927,2092
376860,2853
445058,4236
170857,4567
353372,4668
677216,1072
769027,3490
72359,3647
369009,2563
776174,2237
696739,3774
73924,3722
373274,3039
187546,3067
785092,3944
476770,4034
2219,2530
373705,2639
74445,2564
293197,1644
989884,1766
42120,3132
660824,3053
850676,2092
174167,4309
899751,3749
666525,1644
158910,1630
632423,2665
16749,3153
47793,4825
329635,4152
88762,2078
262424,1885
659475,2945
677736,1305
590142,2656
267329,1053
435120,3891
903806,1192
513994,2859
943848,3852
828685,2415
9159,1033
985919,3197
7446,2234
136308,3351
33013,3423
569098,3493
128034,3460
719294,3373
723602,1443
339606,3945
44375,1340
900301,1018
961880,1438
767503,1915
548840,2375
695,1309
221355,4311
141736,3918
282003,3052
304013,2223
87833,1400
289650,1830
543836,2205
710406,3043
582914,3793
116312,4882
491519,3565
94671,4855
228551,2546
499845,3435
699905,4984
456830,2308
668178,3537
726554,2746
578102,4264
762372,4807
928090,3433
32580,2470
632947,2064
378131,1558
489729,2237
879988,4649
982668,4268
129322,2326
76862,3576
729770,4487
329280,1590
696721,2704
597552,4279
495664,1640
662293,3896
669699,4012
183953,1204
561840,1080
417912,1492
120394,2372
673231,2057
699340,1726
958001,1264
750241,2491
680487,2724
577630,2344
994956,1132
556286,1462
644304,2534
568365,2865
505468,4706
667429,2185
473768,1190
247088,4813
897591,1128
310414,4214
786279,2294
745510,2027
720996,3363
189057,3801
41689,1029
142845,4107
397785,1208
3148,2505
684911,1565
105517,3319
431700,4617
853818,1869
141520,1600
935985,2900
394530,2647
352950,2422
596531,3826
37376,2278
693910,1534
466921,2004
912322,1764
775856,4529
937339,3315
933549,1064
331326,3382
877110,4692
959000,2862
418295,3132
695421,3193
80254,3700
594296,2795
51486,1736
50196,3971
34281,4359
831424,1057
57055,3386
965172,1668
614283,3900
925556,3732
479121,4620
319532,1487
677498,2865
672836,4618
943219,2705
306550,4197
896342,1730
516138,1242
477672,1643
46769,3930
188150,2696
289720,4633
896031,1193
298403,3073
867904,1536
112044,3794
800573,1058
214129,2146
322840,3314
440998,1201
368998,4481
554562,2717
85002,1519
280327,2453
540686,1584
560730,4571
292395,3135
234563,3369
717156,2195
799491,4061
72422,2593
379794,4524
285819,4760
927590,2132
276215,1960
86612,4855
697958,4219
881340,4588
259996,4199
874468,4048
90949,1074
910338,2466
576076,2303
641481,4660
900771,3229
109276,1582
672934,3503
250432,4010
203910,4884
729243,4272
767253,3338
143762,3761
729613,1582
179448,4811
285819,2180
311263,2930
225423,2766
690013,3031
789535,3064
62256,3404
355600,4157
747344,2944
837412,2894
16459,1012
591284,3517
890684,2226
907638,4415
146185,2879
159650,4251
352770,3227
401068,1432
537555,3755
533344,4606
437815,2300
455086,2594
521799,3290
638164,2441
671341,2067
892246,1106
45824,2824
544434,3817
973433,3053
613659,4512
562293,4744
635923,1165
501172,3649
164558,4819
602832,2942
161048,2660
284386,3085
548359,1390
261713,1926
232071,3928
620038,1448
860215,3977
26603,1084
707720,1394
141890,4946
548163,2646
82674,3672
16880,4324
774088,2051
315760,2722
702845,1260
906472,3869
360396,4167
761781,2131
199036,3676
860241,3598
368375,2699
254110,3440
989121,4610
809051,2294
331560,3495
634509,1920
891006,2284
907011,4411
179068,1236
355413,4208
558230,4709
6026,2443
168036,1311
133274,3956
381750,4229
317225,4730
359638,1757
889474,3186
812713,4552
296975,3661
912434,1555
817895,2517
6143,1639
920081,2361
208070,3495
481717,3225
455479,1987
922316,4047
688495,3484
61718,4819
197064,1522
699410,3889
194474,2986
644875,3898
913972,1544
940959,4420
45681,3728
207983,2483
753491,4463
62003,3999
564295,1551
485668,4354
586236,1603
958709,2548
950338,3272
248326,4428
543897,3170
335749,1051
63385,4876
165191,3249
8453,2172
932684,4932
63521,3714
601606,1580
541586,4754
796083,4602
734814,2868
536252,3694
680952,1140
70857,3277
721959,1391
262866,2094
404581,3843
709160,3106
104291,1069
920653,2488
961589,3562
871148,1126
775796,2289
161160,2921
704501,1846
850089,1436
369974,4460
165614,2721
386878,3376
13227,2228
501043,1071
450076,1747
280141,2019
438471,4202
524808,3303
269940,1339
633783,4423
116391,2157
505056,3109
987333,4680
272827,2191
533679,4465
942444,2136
410167,3385
69029,4813
495758,4385
760425,4558
930608,3942
783267,3326
507769,3989
909774,3716
247676,4548
217472,2155
658574,1208
89018,3499
726990,3927
35789,3723
112487,4326
938268,1506
2292,1499
888511,1815
183621,3218
719003,1165
222875,4623
815931,3473
272706,3825
327092,2199
129423,2809
209945,4793
615273,3776
144081,4094
773834,3092
561321,3177
472762,3332
439526,2594
889713,1585
422336,3941
749954,2691
76772,3197
643363,4722
640700,3679
51592,4639
676090,1649
90558,3785
72889,3145
745965,4386
405771,3936
514636,4892
962164,1682
128980,4609
742780,4297
215054,2567
908151,1947
8855,3680
872234,2598
624962,1631
627564,4782
992221,3742
861540,2654
902672,4151
869288,4413
15475,1167
518041,3737
368093,4593
470545,4870
546738,1571
527581,1739
316251,1915
395578,2363
25678,1337
